Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
29-MAY-2020|AALI|EQUITY|1924688333|7400|88592414|3984645|22865752|49700|71736058|59548844|634285|2068298|4867927|254347923|1583010|5217325|17416212|21045670|781919|45153280|29709000|386922|15148232|136441570
29-MAY-2020|ABBA|EQUITY|2755125000|50|0|1692066565|0|0|593445899|0|151043|100200|0|2285763707|0|5100|0|10000000|117600|0|1001900|0|0|11124600
29-MAY-2020|ABDA|EQUITY|620806680|5750|21885|47364282|0|98|47940972|0|7500|873284|0|96208021|0|426143055|0|97416200|500|0|0|0|62|523559817
29-MAY-2020|ABMM|EQUITY|2753165000|1485|11370000|6961500|1600|0|39855600|6245100|710300|0|0|65144100|0|57405400|0|34678500|426600|295799000|4500|0|152237900|540551900
29-MAY-2020|ACES|EQUITY|17150000000|1555|324053727|129392300|17064745|0|203282811|257404417|35839|1435800|7500|932677139|18075141|617605414|910908860|507099251|354000|2689836522|183708892|4293799|1000440982|5932322861
29-MAY-2020|ACST|EQUITY|700000000|244|252560|527381540|7901000|0|82036016|6349340|904|93300|0|624014660|0|11665220|0|14989580|3088900|432300|7241500|0|38567840|75985340
29-MAY-2020|ADES|EQUITY|589896800|960|108000|147000|208500|350|31798177|692500|411|25000|0|32979938|0|540501713|0|14954021|188700|0|250000|0|0|555894434
29-MAY-2020|ADFO|EQUITY|745543638|0|10000|115718620|0|0|58213500|0|1903000|0|0|175845120|0|147319420|0|46500|144476570|0|0|0|243009528|534852018
29-MAY-2020|ADHI|EQUITY|3560849376|500|219386637|12511366|81944824|5000|862741263|157681329|9052961|18338551|456400|1362118331|617032|38586670|35679526|27629546|13174071|129303013|51605227|0|86079336|382674421
29-MAY-2020|ADMF|EQUITY|1000000000|6600|4366800|570900|0|920700000|33304100|16190400|89|0|0|975132289|32700|35600|564942|12036011|429700|6247266|1068200|74600|4278692|24767711
29-MAY-2020|ADMG|EQUITY|3889179559|91|1030000|994200100|2993000|0|461906687|83|450027|0|0|1460579897|0|0|0|38597747|2358400|0|12808696|0|150043|53914886
29-MAY-2020|ADRO|EQUITY|31985962000|1100|2197385600|15716094970|152141000|0|5952335442|1046714458|15539693|32715300|1802700|25114729163|133588443|942484348|791987086|1187196798|16121442|1528800922|454032390|77682000|1739339408|6871232837
29-MAY-2020|AGAR|EQUITY|1000000000|488|0|793085400|0|0|206892200|0|0|0|0|999977600|0|200|0|0|22200|0|0|0|0|22400
29-MAY-2020|AGII|EQUITY|3066660000|408|0|1409399257|23409100|0|140061800|85200|100|0|0|1572955457|0|943200|0|234323960|208500|3667800|147286600|0|74410300|460840360
29-MAY-2020|AGRO|EQUITY|21343290230|120|376154200|2313844|1238753046|18529184847|803055540|82859498|1354423|103537484|3675100|21140887982|0|393234|0|2028236|3426712|0|2136440|0|2815853|10800475
29-MAY-2020|AGRS|EQUITY|11226007038|106|0|58085203|0|20158930|47539573|1174500|0|0|1434781|128392987|0|150416362|0|0|1431191|0|55100|0|6828064340|6979966993
29-MAY-2020|AHAP|EQUITY|2940000000|57|1827142432|220710666|0|0|499395418|0|3965|0|0|2547252481|147816500|0|0|0|240486765|0|103341|0|55|388406661
29-MAY-2020|AIMS|EQUITY|220000000|180|0|184461690|0|0|35367710|0|18100|0|0|219847500|0|0|0|100|2000|0|400|0|0|2500
29-MAY-2020|AISA|EQUITY|4787500000|168|770100|1786438886|9729500|0|1196761889|21822300|942282|590000|9156615|3026211572|250000|913939985|2082500|150019750|13979100|364060622|77785355|0|238543116|1760660428
