Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-AUG-2019|AALI|EQUITY|1924688333|10500|52739214|2654745|63350038|49700|51555870|66464268|919801|2044964|4916027|244694627|1601254|4118791|17723027|23075627|1473373|52724870|29476172|386922|15514830|146094866
30-AUG-2019|ABBA|EQUITY|2755125000|141|0|1690766565|0|0|586877299|0|171043|0|300000|2278114907|0|0|0|10498400|7235300|0|1039700|0|0|18773400
30-AUG-2019|ABDA|EQUITY|620806680|7000|21885|47364282|0|98|47939472|0|7500|873284|0|96206521|0|426144555|0|97416200|500|0|0|0|62|523561317
30-AUG-2019|ABMM|EQUITY|2753165000|1815|11370000|6961500|1600|0|40096400|6274100|440500|0|0|65144100|0|57405400|0|34678500|426600|295799000|4500|0|152237900|540551900
30-AUG-2019|ACES|EQUITY|17150000000|1725|158687527|67888400|15744388|0|170828311|115671550|143393|0|22300|528985869|18777300|561374174|1083583626|511183095|304200|2968498479|202609975|6462493|983220789|6336014131
30-AUG-2019|ACST|EQUITY|700000000|1200|252560|484545440|3122600|0|29362816|33080840|245804|0|0|550610060|0|10745000|8806800|23379880|8857720|23337980|7001500|0|67261060|149389940
30-AUG-2019|ADES|EQUITY|589896800|1085|108000|117000|208500|350|31615077|942100|411|25000|0|33016438|0|540501713|0|14749121|350600|0|256500|0|0|555857934
30-AUG-2019|ADFO|EQUITY|745543638|0|10000|115720120|0|0|58212000|0|1903000|0|0|175845120|0|147319420|0|46500|144476570|0|0|0|243009528|534852018
30-AUG-2019|ADHI|EQUITY|3560849376|1335|180346637|9861287|87679364|5000|573181220|266390933|49635960|18614971|370800|1186086172|5708532|61810370|39071832|25434156|2646393|210513954|58134753|0|155386590|558706580
30-AUG-2019|ADMF|EQUITY|1000000000|10550|4366800|464100|0|920700000|23772700|19777800|41500|0|0|969122900|32700|35600|301542|12530700|441600|12926466|303100|26300|4229092|30827100
30-AUG-2019|ADMG|EQUITY|3889179559|224|1030000|994365100|2993000|0|399407087|160083|450213|0|0|1398405483|0|990228|1578300|38196647|3307600|54241700|13342018|0|4432807|116089300
30-AUG-2019|ADRO|EQUITY|31985962000|1125|1269634300|15689566671|974916600|0|6625972442|889871835|24717039|33370100|1109800|25509158787|96388827|921587027|634619431|871273722|19915942|1735493690|473801715|41794300|1681928559|6476803213
30-AUG-2019|AGII|EQUITY|3066660000|615|0|1361472657|23409100|0|124181800|2014600|237482|0|0|1511315639|0|943200|0|267595778|112500|51344900|157717500|0|44766300|522480178
30-AUG-2019|AGRO|EQUITY|21343290230|260|377774200|2865444|1237572446|18529291185|743845202|132039598|10885323|103537484|2875100|21140685982|0|333234|0|2177636|3070712|0|2955040|0|2465853|11002475
30-AUG-2019|AGRS|EQUITY|7108349644|200|0|5523437|0|20158930|46354600|1587900|0|0|1434781|75059648|0|150409062|0|0|2203628|0|51200|0|6828064340|6980728230
30-AUG-2019|AHAP|EQUITY|2940000000|54|1827142432|227605366|0|0|490387968|980000|3965|0|0|2546119731|147816500|0|0|0|241615015|0|107841|0|55|389539411
30-AUG-2019|AIMS|EQUITY|220000000|180|0|184461690|0|0|35367710|0|18100|0|0|219847500|0|0|0|100|2000|0|400|0|0|2500
30-AUG-2019|AISA|EQUITY|3218600000|168|772100|217538886|9729500|0|1196671889|21822300|942282|590000|9154615|1457221572|250000|913939985|2082500|147078750|14069100|364295622|78891355|0|240143116|1760750428
30-AUG-2019|AKKU|EQUITY|6449463636|50|0|5714220000|0|0|439788636|0|73199400|0|0|6227208036|0|196154300|0|0|1059000|0|2042300|0|23000000|222255600
30-AUG-2019|AKPI|EQUITY|680000000|430|4000|213183673|0|2|28669271|17500|2122|0|0|241876568|0|0|34|1|503|0|97500|0|10300|108338
30-AUG-2019|AKRA|EQUITY|4014694920|4270|100351400|460659700|30654800|0|131346111|168735484|4927294|1719600|679800|899074189|2393400|82289272|120242368|82134312|8579400|631250607|50753885|87900|195563767|1173294911
30-AUG-2019|AKSI|EQUITY|720000000|358|0|45336600|0|0|12191600|0|0|0|0|57528200|0|0|0|0|300|0|10000|0|0|10300
30-AUG-2019|ALDI|EQUITY|398260000|0|0|105000|0|0|170855500|0|2446000|0|0|173406500|0|80000|0|100000|105000|0|43500|0|0|328500
30-AUG-2019|ALDO|EQUITY|1100000000|372|0|855877869|0|0|244051431|0|100|0|0|1099929400|0|0|0|0|70600|0|0|0|0|70600
30-AUG-2019|ALKA|EQUITY|507665055|520|0|11037750|0|77500|23632105|0|46200|0|0|34793555|0|0|0|719800|2560223|0|33000|0|0|3313023
30-AUG-2019|ALMI|EQUITY|616000000|480|0|96601940|0|0|48522200|0|303000|0|0|145427140|0|32823800|0|587800|369100|0|284900|0|0|34065600
30-AUG-2019|ALTO|EQUITY|2191870558|380|0|1499473282|0|0|431437624|3951000|248109952|0|0|2182971858|0|0|0|7560000|36000|0|1035600|0|15600|8647200
30-AUG-2019|AMAG|EQUITY|5001552516|308|0|48000|185066933|388000000|21164696|0|23887500|0|0|618167129|0|30366300|0|23163700|10834700|41048400|74441200|0|13988000|193842300
30-AUG-2019|AMFG|EQUITY|434000000|5000|23500|11346782|94500|0|17406700|2647300|73776|3800|0|31596358|0|18691100|98700|8394700|10862400|13638600|1186359|0|297783|53169642
30-AUG-2019|AMIN|EQUITY|1080000000|332|0|20688800|0|0|105194900|0|26333400|0|0|152217100|0|17438300|0|0|68371800|0|192800|0|1780000|87782900
30-AUG-2019|AMRT|EQUITY|41524501700|890|163029800|23871701410|30435400|0|2792625935|76077900|397|12280400|0|26946151242|0|4685045115|172767300|1790756738|435800|2211994700|2601824941|871600|3114654264|14578350458
