Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
28-DEC-2018|AALI|EQUITY|1924688333|11825|51913085|2973824|58863499|49700|48835185|67077880|334797|1771986|4968327|236788283|1599554|5809273|20325889|20425896|1700161|60210791|29947074|386922|13595650|154001210
28-DEC-2018|ABBA|EQUITY|2755125000|96|6306700|1562707565|0|0|711422175|0|171043|0|410000|2281017483|0|107200|0|292886300|5544500|0|219100|0|0|298757100
28-DEC-2018|ABDA|EQUITY|620806680|6975|21885|47363182|0|98|47935598|0|8100|875784|0|96204647|0|426160055|0|97400000|500|0|0|0|62|523560617
28-DEC-2018|ABMM|EQUITY|2753165000|2270|11370000|6961500|1600|0|37495900|6268200|2821600|0|0|64918800|0|57405400|0|34678400|651500|295799000|4500|0|152238400|540777200
28-DEC-2018|ACES|EQUITY|17150000000|1490|252156927|68121400|22316488|0|150543811|201881367|50490|1250000|50000|696370483|34567300|339755587|636043142|605944806|309400|3246712006|308277698|11056415|985963163|6168629517
28-DEC-2018|ACST|EQUITY|700000000|1555|252560|478113340|4358820|0|36789296|20976000|1189144|0|0|541679160|0|10765200|8872300|24060780|11955840|28074480|5954980|0|68637260|158320840
28-DEC-2018|ADES|EQUITY|589896800|920|108000|117400|220000|350|31561977|942100|411|25000|0|32975238|0|540301713|0|14703821|643600|0|250000|0|0|555899134
28-DEC-2018|ADFO|EQUITY|745543638|0|10000|115720120|0|0|58212000|0|1903000|0|0|175845120|0|147319420|0|46500|144476570|0|0|0|243009528|534852018
28-DEC-2018|ADHI|EQUITY|3560849376|1585|198594875|12879458|96163153|5000|464138928|374550151|30746417|16779171|360500|1194217653|5907732|29346939|45119260|24099476|2676421|280133460|53057321|0|110234490|550575099
28-DEC-2018|ADMF|EQUITY|1000000000|9100|4366800|486500|0|920700000|23393900|21371300|41500|0|0|970360000|0|18100|49500|13441100|391900|11518000|313600|0|3857800|29590000
28-DEC-2018|ADMG|EQUITY|3889179559|314|1030000|994350000|2993000|0|377240587|1500083|5849113|50000|0|1383012783|0|13547300|2482282|35079718|1291000|54938600|16629600|0|7513500|131482000
28-DEC-2018|ADRO|EQUITY|31985962000|1215|1046566200|15631433943|1000994100|0|6530386823|725905978|57595524|36472200|908800|25030263568|109951204|871604298|777975163|957407926|17828142|1930965990|497908833|49879500|1742177376|6955698432
28-DEC-2018|AGII|EQUITY|3066660000|680|0|846152817|23409100|0|108922500|1894600|1950000|0|0|982329017|0|48973100|0|164466600|80200|71945800|173869800|46651000|65480300|571466800
28-DEC-2018|AGRO|EQUITY|21343290230|310|396774200|6343066|1240121746|18529291185|731726002|117476598|12240301|103537484|2404500|21139915082|0|233234|0|568836|5227912|0|2955040|0|2465853|11450875
28-DEC-2018|AGRS|EQUITY|5256176644|238|0|4294064846|0|0|246628132|1587900|0|0|0|4542280878|0|593993000|0|0|1590400|0|27100|0|65723500|661334000
28-DEC-2018|AHAP|EQUITY|2940000000|85|1827142432|221632766|0|0|496307968|980000|3965|0|0|2546067131|147816500|26000|0|0|241641615|0|107841|0|55|389592011
28-DEC-2018|AIMS|EQUITY|220000000|180|0|184461690|0|0|35367710|0|18100|0|0|219847500|0|0|0|0|2000|0|500|0|0|2500
28-DEC-2018|AISA|EQUITY|3218600000|168|772100|217538886|9729500|0|1188535189|21822300|935982|590000|9154615|1449078572|250000|913939985|10058500|147078705|22212100|364295622|78891400|0|232167116|1768893428
28-DEC-2018|AKKU|EQUITY|6449463636|50|0|5708130000|0|0|446693936|0|73199300|0|0|6228023236|0|196089300|0|0|308800|0|2042300|0|23000000|221440400
28-DEC-2018|AKPI|EQUITY|680000000|750|4000|213183673|0|2|28589271|17500|2122|0|0|241796568|0|0|34|1|503|0|97500|0|10300|108338
28-DEC-2018|AKRA|EQUITY|4014694920|4290|86266800|454536900|16414500|0|135632911|160998172|6388746|1596100|219200|862053329|2652200|78975069|111112737|93194710|7681600|680438573|52235048|53500|183972334|1210315771
28-DEC-2018|AKSI|EQUITY|720000000|394|0|24915400|0|0|1384000|0|0|0|0|26299400|0|0|0|0|100|0|10000|0|0|10100
28-DEC-2018|ALDI|EQUITY|398260000|0|0|105000|0|0|170555500|0|2746000|0|0|173406500|0|80000|0|100000|105000|0|43500|0|0|328500
28-DEC-2018|ALDO|EQUITY|550000000|670|0|321230769|0|0|228769231|0|0|0|0|550000000|0|0|0|0|0|0|0|0|0|0
28-DEC-2018|ALKA|EQUITY|507665055|300|0|11021250|0|77500|24111405|0|46200|0|0|35256355|0|0|0|260000|2557223|0|33000|0|0|2850223
28-DEC-2018|ALMI|EQUITY|616000000|400|0|96725740|0|0|74430000|0|536000|0|0|171691740|0|6135600|0|70000|1129200|0|466200|0|0|7801000
28-DEC-2018|ALTO|EQUITY|2191870558|400|0|1384475823|0|0|484464424|1000000|313042911|0|0|2182983158|0|0|0|7560000|36000|0|1039900|0|0|8635900
28-DEC-2018|AMAG|EQUITY|5001552516|326|0|48000|185066933|388000000|21693396|0|23887500|0|0|618695829|0|30366700|0|36128700|10834700|41048400|62040800|0|12894300|193313600
28-DEC-2018|AMFG|EQUITY|434000000|3690|23500|10410482|94500|0|16515100|1554200|73776|3800|0|28675358|1217100|18698400|285600|8402700|10950500|15014600|1151659|0|368083|56088642
28-DEC-2018|AMIN|EQUITY|1080000000|428|0|20688800|0|0|102715600|0|26333400|0|0|149737800|0|17438300|0|0|70704200|0|339700|0|1780000|90262200
28-DEC-2018|AMRT|EQUITY|41524501700|935|138846700|23869989410|30301500|0|2782571035|61433600|397|12120100|0|26895262742|0|4677523215|191124300|2389207138|47200|2143568300|2121018541|970500|3105779764|14629238958
28-DEC-2018|ANDI|EQUITY|1870000000|2000|0|4433500|0|0|172795700|254536000|68136500|0|0|499901700|0|0|0|93300|5000|0|0|0|0|98300
28-DEC-2018|ANJT|EQUITY|3354175000|1150|161139700|95769015|0|0|78522648|100|0|0|0|335431463|5692200|0|114400|809500|8603437|0|1387000|0|2137000|18743537
28-DEC-2018|ANTM|EQUITY|24030764725|765|2005019838|36054594|783099036|0|2514193327|1346520801|74830962|22983575|520700|6783222833|5803818|103076084|113932618|349214709|15468398|519777681|272264780|490500|202680009|1582708597
28-DEC-2018|APEX|EQUITY|2659850000|1680|0|1939113877|0|0|53476720|0|29072267|0|0|2021662864|0|352970027|0|113302921|1930000|0|89187|0|92181329|560473464
28-DEC-2018|APIC|EQUITY|11765966447|540|832553200|9083580412|7500000|0|30980518|1411089275|1591|0|0|11365704996|0|1|0|400261200|250|0|0|0|0|400261451
28-DEC-2018|APII|EQUITY|1075760000|186|0|0|0|0|38588400|0|0|0|0|38588400|0|0|0|798600|54163700|0|34802300|0|146221000|235985600
28-DEC-2018|APLI|EQUITY|1500000000|84|0|202544300|0|0|557691700|0|165000|0|0|760401000|0|0|0|0|227000|0|1942400|0|0|2169400
28-DEC-2018|APLN|EQUITY|19364561700|152|903626000|5262415400|42413400|0|1472914567|91365500|307303419|6679600|11910400|8098628286|1704300|24333060|26345227|394187690|13177800|292188309|159349300|1520857|53126871|965933414
28-DEC-2018|APOL|EQUITY|8670479000|58|0|644379260|1400000|0|748152000|1955000|1195300|512500|0|1397594060|0|294110500|0|294181500|8296200|0|13251500|0|71420000|681259700
28-DEC-2018|ARGO|EQUITY|335557450|825|45000|34150914|0|0|438150|0|83500|0|0|34717564|0|280|0|112500|11250|0|91500|0|5720|221250
28-DEC-2018|ARII|EQUITY|3000000000|900|168777700|1098690200|150000|0|499324800|133209300|9864100|0|0|1910016100|0|303000000|0|274785400|13681000|0|1511000|0|9645500|602622900
28-DEC-2018|ARMY|EQUITY|8187500000|318|603411900|1259328600|0|0|1685687400|1213151600|2624200|200000|0|4764403700|0|454612300|0|1383800|12499800|0|100400|0|0|468596300
28-DEC-2018|ARNA|EQUITY|7341430976|420|25561497|1044776220|19732423|0|3264696361|158404100|937170|0|0|4514107771|5000000|335397600|194812900|242396584|61006128|1241233210|34699382|87770000|625007401|2827323205
28-DEC-2018|ARTA|EQUITY|446674175|1310|0|39541000|0|0|399836425|0|0|0|0|439377425|0|0|0|250|500100|0|6796400|0|0|7296750
28-DEC-2018|ARTI|EQUITY|7840000000|50|195503974|2815541286|739500000|0|3497256300|506763600|27947340|0|0|7782512500|0|110700|0|0|23202800|0|12130000|0|20669000|56112500
28-DEC-2018|ARTO|EQUITY|1206250000|184|0|50505200|0|0|190744800|0|0|0|0|241250000|0|0|0|0|0|0|0|0|0|0
